Order ID,Order Date,Ship Date,Customer ID,Segment,Region,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
CA-2023-000173,2023-09-04,2023-09-10,CU-1360,Home Office,South,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.1,6.26,-21.32
CA-2024-000174,2024-10-20,2024-10-22,CU-1138,Consumer,West,Technology,Accessories,Belkin 8-Outlet Surge Protector,2,0.3,113.28,-15.44
CA-2023-000175,2023-02-07,2023-02-10,CU-1407,Home Office,West,Technology,Machines,Zebra ZP 450 Thermal Label Printer,2,0.2,799.86,43.94
CA-2023-000176,2023-09-17,2023-09-18,CU-1339,Corporate,Central,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,1,0.0,58.93,-4.49
CA-2024-000177,2024-01-12,2024-01-16,CU-1508,Home Office,West,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,2,0.2,64.82,-9.76
CA-2024-000178,2024-01-12,2024-01-19,CU-1842,Consumer,South,Office Supplies,Art,Newell 312 Mechanical Pencil,3,0.1,23.98,-14.34
CA-2023-000179,2023-11-25,2023-11-26,CU-1706,Corporate,South,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,2,0.0,1654.27,297.19
CA-2024-000180,2024-04-02,2024-04-03,CU-1810,Consumer,Central,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,3,0.1,149.76,13.72
CA-2024-000181,2024-11-18,2024-11-24,CU-1869,Home Office,West,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.1,43.71,-10.67
CA-2023-000182,2023-02-05,2023-02-07,CU-1619,Consumer,West,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,2,0.0,1590.64,302.79
CA-2024-000183,2024-01-15,2024-01-18,CU-1285,Consumer,Central,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,40.37,-9.15
CA-2023-000184,2023-01-27,2023-02-02,CU-1720,Corporate,East,Technology,Machines,Zebra ZP 450 Thermal Label Printer,1,0.2,385.36,23.12
CA-2024-000185,2024-09-18,2024-09-21,CU-1176,Home Office,West,Office Supplies,Labels,"Avery 5"" x 8"" Label",5,0.0,82.87,9.74
CA-2023-000186,2023-03-31,2023-04-07,CU-1555,Corporate,South,Office Supplies,Labels,"Avery 5"" x 8"" Label",3,0.0,51.72,-2.94
CA-2023-000187,2023-06-11,2023-06-17,CU-1205,Consumer,East,Office Supplies,Labels,"Avery 5"" x 8"" Label",2,0.0,34.57,-9.44
CA-2024-000188,2024-05-20,2024-05-21,CU-1905,Consumer,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,2,0.0,112.29,17.7
CA-2023-000189,2023-11-13,2023-11-17,CU-1075,Consumer,South,Technology,Machines,HP LaserJet Pro M404n Printer,2,0.0,866.72,206.55
CA-2024-000190,2024-10-19,2024-10-20,CU-1655,Home Office,East,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.0,88.28,11.63
CA-2023-000191,2023-05-13,2023-05-17,CU-1165,Corporate,East,Office Supplies,Art,Newell 312 Mechanical Pencil,3,0.15,24.55,-15.44
CA-2023-000192,2023-12-21,2023-12-26,CU-1128,Home Office,South,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,3,0.0,127.04,14.74
CA-2024-000193,2024-09-21,2024-09-26,CU-1639,Home Office,South,Technology,Phones,Polycom CX600 IP Phone,2,0.1,755.04,46.85
CA-2024-000194,2024-07-31,2024-08-01,CU-1666,Consumer,West,Technology,Accessories,Belkin 8-Outlet Surge Protector,1,0.0,83.27,-0.06
CA-2024-000195,2024-09-24,2024-09-30,CU-1250,Home Office,West,Technology,Phones,Cisco TelePresence System EX90 Videoconferencing Unit,3,0.0,9993.84,1816.65
CA-2023-000196,2023-11-01,2023-11-05,CU-1621,Consumer,South,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1,0.0,810.0,118.93
CA-2023-000197,2023-11-23,2023-11-29,CU-1108,Corporate,East,Technology,Machines,HP LaserJet Pro M404n Printer,1,0.0,432.74,80.49
CA-2024-000198,2024-04-22,2024-04-23,CU-1630,Corporate,East,Furniture,Furnishings,Eldon Image Series Desk Accessories,1,0.0,63.97,-2.09
CA-2023-000199,2023-06-13,2023-06-20,CU-1527,Corporate,West,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,2,0.0,185.53,35.45
CA-2023-000200,2023-11-12,2023-11-16,CU-1361,Consumer,Central,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,4,0.0,5758.92,1284.6
CA-2023-000201,2023-10-16,2023-10-20,CU-1110,Corporate,East,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,3,0.1,57.52,-5.45
CA-2023-000202,2023-09-28,2023-10-04,CU-1371,Home Office,South,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.0,47.55,-4.63
CA-2023-000203,2023-03-17,2023-03-21,CU-1121,Consumer,Central,Office Supplies,Art,Newell 312 Mechanical Pencil,2,0.0,20.87,-14.2
CA-2024-000204,2024-02-08,2024-02-11,CU-1521,Corporate,Central,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.2,27.17,-19.11
CA-2023-000205,2023-02-16,2023-02-17,CU-1527,Consumer,South,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.0,161.21,25.84
CA-2024-000206,2024-09-19,2024-09-22,CU-1848,Home Office,West,Technology,Accessories,Logitech G910 Mechanical Keyboard,5,0.1,1153.46,214.78
CA-2024-000207,2024-12-26,2024-12-31,CU-1597,Corporate,Central,Furniture,Furnishings,Eldon Image Series Desk Accessories,3,0.0,205.55,55.95
CA-2024-000208,2024-09-03,2024-09-07,CU-1052,Home Office,West,Furniture,Furnishings,Eldon Image Series Desk Accessories,2,0.3,94.34,-9.91
CA-2023-000209,2023-06-24,2023-06-29,CU-1032,Home Office,Central,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.15,10.59,-19.4
CA-2023-000210,2023-07-15,2023-07-16,CU-1626,Corporate,Central,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,39.17,-9.0
CA-2024-000211,2024-12-23,2024-12-25,CU-1979,Consumer,West,Office Supplies,Art,Newell 312 Mechanical Pencil,2,0.3,13.39,-20.41
CA-2024-000212,2024-06-29,2024-07-02,CU-1270,Home Office,West,Office Supplies,Art,Newell 312 Mechanical Pencil,2,0.15,16.85,-17.41
CA-2023-000213,2023-07-16,2023-07-18,CU-1721,Consumer,West,Furniture,Furnishings,Eldon Image Series Desk Accessories,1,0.2,57.74,-9.36
CA-2023-000214,2023-11-21,2023-11-25,CU-1692,Home Office,West,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,4,0.15,289.12,33.85
CA-2024-000215,2024-02-09,2024-02-16,CU-1080,Corporate,West,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,2,0.0,162.76,34.12
CA-2024-000216,2024-11-02,2024-11-05,CU-1278,Consumer,Central,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,1,0.15,45.75,-14.05
CA-2024-000217,2024-09-22,2024-09-28,CU-1053,Consumer,West,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,1,0.1,20.05,-16.45
CA-2023-000218,2023-12-05,2023-12-11,CU-1161,Corporate,West,Office Supplies,Appliances,Hoover Commercial Lightweight Vacuum,2,0.0,1023.44,219.92
CA-2024-000219,2024-05-03,2024-05-09,CU-1091,Home Office,East,Technology,Machines,Zebra ZP 450 Thermal Label Printer,4,0.0,2121.38,512.05
CA-2024-000220,2024-07-01,2024-07-07,CU-1180,Consumer,West,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,4,0.2,169.18,11.73
CA-2024-000221,2024-05-22,2024-05-24,CU-1581,Home Office,Central,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,4,0.2,2420.78,-215.75
CA-2023-000222,2023-12-10,2023-12-13,CU-1516,Corporate,South,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.0,88.44,7.12
CA-2023-000223,2023-07-17,2023-07-24,CU-1754,Corporate,South,Technology,Phones,Polycom CX600 IP Phone,1,0.0,395.64,37.39
CA-2024-000224,2024-08-04,2024-08-10,CU-1527,Corporate,Central,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,1,0.15,51.08,-11.83
CA-2024-000225,2024-02-15,2024-02-21,CU-1392,Consumer,West,Technology,Phones,Polycom CX600 IP Phone,5,0.0,2228.21,289.28
CA-2023-000226,2023-10-01,2023-10-04,CU-1063,Home Office,Central,Furniture,Furnishings,Eldon Image Series Desk Accessories,2,0.0,136.56,26.02
CA-2024-000227,2024-04-21,2024-04-24,CU-1706,Consumer,South,Technology,Accessories,Logitech G910 Mechanical Keyboard,2,0.2,454.73,58.68
CA-2024-000228,2024-01-12,2024-01-17,CU-1382,Corporate,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,4,0.0,2461.24,466.15
CA-2024-000229,2024-07-04,2024-07-11,CU-1083,Home Office,West,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.0,6.95,-20.21
CA-2024-000230,2024-06-24,2024-06-30,CU-1207,Home Office,East,Office Supplies,Paper,Xerox Premium Multipurpose Paper,3,0.0,164.15,47.06
CA-2023-000231,2023-06-18,2023-06-21,CU-1920,Home Office,West,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.1,38.66,-14.65
CA-2023-000232,2023-02-26,2023-03-02,CU-1315,Home Office,Central,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.1,147.75,13.62
CA-2024-000233,2024-02-10,2024-02-13,CU-1065,Home Office,Central,Technology,Accessories,Belkin 8-Outlet Surge Protector,2,0.1,134.37,4.0
CA-2023-000234,2023-03-12,2023-03-16,CU-1661,Corporate,South,Technology,Phones,Cisco TelePresence System EX90 Videoconferencing Unit,1,0.15,2892.58,404.99
CA-2024-000235,2024-01-27,2024-01-31,CU-1552,Consumer,South,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,3,0.0,128.09,16.19
CA-2023-000236,2023-05-02,2023-05-04,CU-1774,Consumer,South,Technology,Machines,HP LaserJet Pro M404n Printer,1,0.0,448.81,95.84
CA-2024-000237,2024-04-19,2024-04-25,CU-1158,Corporate,East,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,1,0.0,53.42,-8.04
CA-2023-000238,2023-04-26,2023-04-27,CU-1211,Consumer,Central,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.15,29.51,-18.25
CA-2024-000239,2024-08-31,2024-09-01,CU-1449,Consumer,East,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.2,63.15,-9.78
CA-2023-000240,2023-02-27,2023-03-01,CU-1612,Home Office,South,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.15,8.5,-20.95
CA-2023-000241,2023-08-31,2023-09-03,CU-1570,Home Office,East,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,5,0.0,203.57,33.52
CA-2024-000242,2024-10-03,2024-10-09,CU-1804,Home Office,South,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.3,31.22,-17.22
CA-2024-000243,2024-12-14,2024-12-18,CU-1230,Corporate,East,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.0,52.04,-4.15
CA-2024-000244,2024-04-19,2024-04-20,CU-1208,Corporate,Central,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,4,0.1,74.55,1.41
CA-2024-000245,2024-04-05,2024-04-12,CU-1619,Home Office,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.15,40.43,-11.75
CA-2023-000246,2023-03-16,2023-03-18,CU-1928,Corporate,South,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,2,0.1,55.54,-10.74
CA-2023-000247,2023-01-16,2023-01-18,CU-1248,Home Office,East,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,4,0.0,3088.04,217.95
CA-2024-000248,2024-02-11,2024-02-13,CU-1267,Corporate,West,Office Supplies,Art,Newell 312 Mechanical Pencil,2,0.0,19.32,-15.41
CA-2024-000249,2024-04-22,2024-04-23,CU-1320,Corporate,Central,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,2,0.15,53.46,-12.86
CA-2024-000250,2024-07-30,2024-08-06,CU-1427,Corporate,East,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,1,0.0,668.35,87.28
CA-2023-000251,2023-07-20,2023-07-23,CU-1345,Corporate,West,Furniture,Bookcases,Bush Westfield Collection Bookcase,2,0.0,1132.55,152.19
CA-2024-000252,2024-10-19,2024-10-25,CU-1500,Consumer,Central,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.15,7.68,-20.99
CA-2024-000253,2024-06-20,2024-06-21,CU-1140,Home Office,East,Technology,Accessories,Belkin 8-Outlet Surge Protector,1,0.15,63.49,-14.33
CA-2023-000254,2023-03-11,2023-03-17,CU-1956,Home Office,West,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.0,149.73,22.68
CA-2024-000255,2024-11-06,2024-11-10,CU-1548,Corporate,Central,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1,0.0,1214.7,301.37
CA-2024-000256,2024-05-29,2024-06-05,CU-1536,Consumer,East,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.2,13.36,-19.17
CA-2023-000257,2023-07-16,2023-07-21,CU-1415,Corporate,East,Office Supplies,Art,Newell 312 Mechanical Pencil,3,0.0,28.27,-11.46
CA-2024-000258,2024-12-14,2024-12-16,CU-1032,Consumer,West,Furniture,Furnishings,Eldon Image Series Desk Accessories,3,0.0,216.85,54.6
CA-2024-000259,2024-01-24,2024-01-28,CU-1444,Home Office,South,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.0,9.04,-19.82
CA-2024-000260,2024-08-02,2024-08-09,CU-1708,Home Office,West,Technology,Machines,HP LaserJet Pro M404n Printer,3,0.2,944.65,119.79
CA-2023-000261,2023-10-05,2023-10-06,CU-1183,Corporate,Central,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,2,0.0,1428.67,108.47
CA-2023-000262,2023-08-01,2023-08-06,CU-1577,Consumer,West,Technology,Accessories,Logitech MX Master Wireless Mouse,3,0.15,445.93,62.59
CA-2024-000263,2024-11-24,2024-11-29,CU-1512,Home Office,South,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,2,0.0,192.65,41.21
CA-2023-000264,2023-02-24,2023-02-25,CU-1406,Corporate,Central,Office Supplies,Paper,Hammermill Copy Plus Paper,3,0.0,130.01,30.24
CA-2024-000265,2024-10-11,2024-10-14,CU-1190,Home Office,West,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.0,32.8,-13.73
CA-2023-000266,2023-03-29,2023-04-05,CU-1728,Home Office,East,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.1,11.07,-19.33
CA-2024-000267,2024-02-03,2024-02-06,CU-1104,Consumer,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.2,40.94,-11.56
CA-2023-000268,2023-07-11,2023-07-15,CU-1095,Home Office,South,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.0,75.72,4.0
CA-2024-000269,2024-01-30,2024-01-31,CU-1248,Home Office,East,Furniture,Furnishings,Eldon Image Series Desk Accessories,1,0.0,71.21,3.34
CA-2024-000270,2024-12-02,2024-12-06,CU-1282,Corporate,South,Technology,Accessories,Logitech G910 Mechanical Keyboard,1,0.0,249.06,39.22
CA-2024-000271,2024-05-10,2024-05-17,CU-1200,Corporate,Central,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1,0.0,830.38,148.42
CA-2023-000272,2023-05-19,2023-05-22,CU-1450,Corporate,West,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,1,0.15,1842.69,416.46
CA-2024-000273,2024-10-28,2024-11-02,CU-1987,Corporate,South,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.2,123.03,-3.58
CA-2023-000274,2023-10-26,2023-11-01,CU-1836,Corporate,South,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.1,15.22,-18.26
CA-2023-000275,2023-04-27,2023-05-02,CU-1744,Corporate,East,Technology,Machines,Zebra ZP 450 Thermal Label Printer,5,0.0,2707.78,469.34
CA-2024-000276,2024-03-24,2024-03-31,CU-1511,Consumer,South,Furniture,Furnishings,Eldon Image Series Desk Accessories,2,0.15,118.94,6.17
CA-2023-000277,2023-09-05,2023-09-08,CU-1490,Home Office,West,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.15,10.44,-19.2
CA-2024-000278,2024-07-01,2024-07-06,CU-1718,Home Office,Central,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,3,0.0,1951.12,205.32
CA-2023-000279,2023-04-22,2023-04-29,CU-1660,Home Office,West,Furniture,Bookcases,Bush Westfield Collection Bookcase,2,0.0,1144.95,119.29
CA-2023-000280,2023-12-06,2023-12-13,CU-1594,Home Office,East,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,41.43,-8.08
CA-2024-000281,2024-04-01,2024-04-04,CU-1025,Corporate,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,2,0.1,93.06,6.6
CA-2023-000282,2023-10-30,2023-11-03,CU-1351,Corporate,East,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.15,627.27,-37.77
CA-2024-000283,2024-06-17,2024-06-21,CU-1045,Home Office,Central,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,1,0.1,79.08,-6.07
CA-2023-000284,2023-01-24,2023-01-31,CU-1528,Consumer,East,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,1,0.15,81.1,-3.68
CA-2023-000285,2023-12-05,2023-12-10,CU-1673,Corporate,West,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.15,35.96,-14.37
CA-2023-000286,2023-01-30,2023-02-05,CU-1210,Corporate,Central,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.1,5.86,-21.21
CA-2024-000287,2024-08-14,2024-08-15,CU-1686,Corporate,South,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.0,30.74,-15.0
CA-2024-000288,2024-09-03,2024-09-07,CU-1833,Home Office,South,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.0,14.11,-16.7
CA-2024-000289,2024-09-21,2024-09-26,CU-1710,Consumer,West,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1,0.0,784.1,113.05
CA-2024-000290,2024-03-04,2024-03-09,CU-1660,Consumer,East,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.0,166.37,28.59
CA-2024-000291,2024-05-16,2024-05-19,CU-1009,Corporate,East,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.0,149.53,19.28
CA-2023-000292,2023-07-19,2023-07-26,CU-1727,Corporate,West,Office Supplies,Paper,Xerox Premium Multipurpose Paper,2,0.1,91.54,7.17
CA-2023-000293,2023-06-21,2023-06-22,CU-1295,Consumer,West,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,2,0.0,40.62,-7.72
CA-2024-000294,2024-08-02,2024-08-08,CU-1556,Corporate,Central,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.0,32.92,-13.96
CA-2024-000295,2024-03-27,2024-04-01,CU-1895,Consumer,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,1,0.1,573.55,21.88
CA-2023-000296,2023-09-27,2023-09-30,CU-1214,Home Office,South,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.15,32.75,-16.2
CA-2024-000297,2024-12-28,2025-01-02,CU-1060,Home Office,South,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.0,6.3,-20.89
CA-2024-000298,2024-06-29,2024-07-02,CU-1975,Home Office,Central,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,1,0.3,14.93,-20.22
CA-2023-000299,2023-05-19,2023-05-26,CU-1886,Consumer,East,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,3,0.3,72.69,-15.88
CA-2023-000300,2023-05-30,2023-06-05,CU-1647,Corporate,West,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,1,0.15,73.87,-9.02
CA-2024-000301,2024-01-20,2024-01-24,CU-1711,Corporate,West,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,2,0.15,1356.96,152.5
CA-2024-000302,2024-05-14,2024-05-17,CU-1650,Home Office,South,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,3,0.15,52.39,-4.62
CA-2023-000303,2023-03-06,2023-03-13,CU-1848,Corporate,South,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.0,9.11,-19.96
CA-2024-000304,2024-07-14,2024-07-19,CU-1047,Consumer,West,Technology,Accessories,Logitech MX Master Wireless Mouse,3,0.15,443.37,78.53
CA-2023-000305,2023-01-17,2023-01-18,CU-1705,Consumer,South,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.0,771.03,33.34
CA-2023-000306,2023-06-12,2023-06-19,CU-1925,Home Office,East,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.1,609.62,-17.95
CA-2023-000307,2023-02-23,2023-02-27,CU-1097,Consumer,East,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.15,11.16,-19.68
CA-2024-000308,2024-05-03,2024-05-04,CU-1836,Consumer,West,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.1,133.43,10.22
CA-2024-000309,2024-12-11,2024-12-13,CU-1376,Corporate,East,Office Supplies,Appliances,Hoover Commercial Lightweight Vacuum,1,0.0,498.36,59.97
CA-2024-000310,2024-01-27,2024-02-03,CU-1576,Consumer,East,Technology,Accessories,Belkin 8-Outlet Surge Protector,3,0.1,226.24,18.08
CA-2024-000311,2024-03-26,2024-03-29,CU-1880,Consumer,Central,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,2,0.0,110.47,10.9
CA-2023-000312,2023-04-13,2023-04-15,CU-1143,Consumer,South,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,2,0.0,121.51,10.77
CA-2024-000313,2024-10-22,2024-10-23,CU-1027,Home Office,South,Furniture,Bookcases,Bush Westfield Collection Bookcase,2,0.1,971.46,68.7
CA-2023-000314,2023-07-30,2023-08-04,CU-1812,Consumer,West,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.0,6.81,-20.32
CA-2024-000315,2024-01-31,2024-02-01,CU-1369,Corporate,East,Furniture,Bookcases,Bush Westfield Collection Bookcase,2,0.0,1200.18,73.28
CA-2024-000316,2024-02-01,2024-02-08,CU-1788,Consumer,Central,Technology,Accessories,Belkin 8-Outlet Surge Protector,1,0.0,76.49,-2.64
CA-2024-000317,2024-08-24,2024-08-25,CU-1293,Home Office,West,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1,0.2,1148.37,116.03
CA-2024-000318,2024-03-09,2024-03-15,CU-1080,Home Office,East,Office Supplies,Paper,Xerox Premium Multipurpose Paper,2,0.0,96.98,11.67
CA-2023-000319,2023-06-09,2023-06-14,CU-1317,Home Office,West,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,2,0.15,154.66,13.46
CA-2023-000320,2023-09-02,2023-09-03,CU-1682,Home Office,East,Furniture,Bookcases,Bush Westfield Collection Bookcase,4,0.0,2289.76,169.37
CA-2023-000321,2023-05-03,2023-05-04,CU-1801,Home Office,South,Office Supplies,Labels,"Avery 5"" x 8"" Label",2,0.0,38.31,-6.96
CA-2023-000322,2023-06-20,2023-06-23,CU-1030,Corporate,West,Technology,Accessories,Logitech MX Master Wireless Mouse,2,0.0,347.28,87.84
CA-2023-000323,2023-10-06,2023-10-11,CU-1368,Consumer,West,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2,0.1,1597.69,226.01
